name,image_url,product_url,cost_price,price,category_name,reviews,stars,is_best_seller,quantity
Girls 6 Pack - Toddler Assortment,https://m.media-amazon.com/images/I/91jQL-7jHPL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0869CTXGJ,9.97,10.99,Girls,417,4.6,FALSE,400
"Lucky Clover Necklace For Women Girls, 18K Gold Plated Cute Fashion Simple Girls Titanium Steel Hypoallergenic Pendant",https://m.media-amazon.com/images/I/51p6Eq57HSL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B45Y7VCK,5.99,9.4,Girls,95,4,FALSE,400
"Car Seat Toys Stroller Toys Newborn Toys Infant Toys 0-3 Months, Baby Toys 0-3 Months Baby Toys 0-6 Months with Rattles Mirror Squeak, Christmas Gift for 0 3 6 9 12 Boys Girls Babies - 2 Velcro",https://m.media-amazon.com/images/I/71kYApHqf3L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BKW5CMHL,22.99,27.588,Baby  Toddler Toys,5,4.7,FALSE,3
2pcs Baby Plush Animal Hand Grip Rattles Toys Stuffed Doll Developmental Toys for Infants Toddlers Newborn (Lion),https://m.media-amazon.com/images/I/519PR+-07eL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BDJGT9GR,12.22,14.664,Baby  Toddler Toys,0,0,FALSE,0
create a castle Jeux construire rapidement des châteaux épiques sac de Rangement Total 7 pcs,https://m.media-amazon.com/images/I/41c919Kzw0L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B9QVKRS1,35.2,42.24,Baby  Toddler Toys,25,4.6,FALSE,59
Gadpiparty 8 Pack Squeaky Hammer Squeaking Hammer Musical Pounding Toy Whistle Sound Toy Clown Carnival and Circus Birthday Party Favors Early Developmental Toy for Kids Toddler Baby,https://m.media-amazon.com/images/I/51G6pAJShQL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B28VP65P,14.07,16.22,Baby  Toddler Toys,0,0,FALSE,100
"Milageto 1 Set Stacker Classic Toy Rainbow Wooden Building Toys Balancing Stacking for Learning & Game, 20pcs Rainbow",https://m.media-amazon.com/images/I/41g3o7vzqxL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09JNP5WYN,26.88,31.69,Baby  Toddler Toys,1,3,FALSE,0
"Secure Travel Money Belt, Undercover Hidden RFID Blocking Travel Wallet, Anti-Theft Passport Wallets for Men Women",https://m.media-amazon.com/images/I/711+KEWi4fL._AC_UL320_.jpg,https://www.amazon.ca/dp/B01N6C04KB,15.18,25.99,Luggage  Travel Gear,3416,4.3,FALSE,300
"Cipway - 5 Set Compression Packing Cubes for Travel, Ultralight Packing Organizers for Luggage Suitcase & Backpack (White), L",https://m.media-amazon.com/images/I/81-9AyteLRL._AC_UL320_.jpg,https://www.amazon.ca/dp/B083FXGCN1,47.67,56.69,Luggage  Travel Gear,4239,4.4,TRUE,100
Luggage Sets 3 Piece Softside Expandable Lightweight & Durable Suitcase Sets Double Spinner Wheels TSA Lock (20in/24in/28in) Blue,https://m.media-amazon.com/images/I/81iKTQrJwYL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0936PG85J,229.99,289.99,Luggage  Travel Gear,162,4.4,FALSE,50
Slim Minimalist Aluminum Wallet for Men/Credit Card Holder for Men with Cash Strap,https://m.media-amazon.com/images/I/81yuwaclOnL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07KP5V1LM,29.99,35.988,Luggage  Travel Gear,4138,4.3,FALSE,97
"Windproof Travel Umbrella - Wind Resistant, Small - Compact, Light, Automatic, Strong, Mini, Folding and Portable - Backpack, Car, Purse Umbrellas for Rain - Men and Women",https://m.media-amazon.com/images/I/61H9y1lX+NL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0160HYB8S,29.99,35.988,Luggage  Travel Gear,79476,4.5,TRUE,2000
"Fall Candles, Pumpkin Spice Candles for Home, Autumn Candle, Pumpkin Candle, Fall Scented Candles for Home, Fall Home Decor, Fall Bathroom Decor, Autumn Decor, Hello Pumpkin, Hello Fall - 9oz",https://m.media-amazon.com/images/I/71W7wJg4pEL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CDF133KN,24.99,29.988,Handmade Home Décor,2132,4.5,FALSE,300
"Kim and Pom Pumpkin Spice Candle, Fall Scent, Fall Candles",https://m.media-amazon.com/images/I/51tFKeCR18L._AC_UL320_.jpg,https://www.amazon.ca/dp/B08JGX5JYV,24.99,29.988,Handmade Home Décor,149,4.4,FALSE,200
Get Well Soon Gifts for Women Sympathy Gift Baskets Care Package Self Care gifts for Sick Friends Mom Grandma Wife After Surgery Feel Better Gifts Thinking of You Encouragement Stress Relief Present,https://m.media-amazon.com/images/I/818HEYVoBTL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BZV32HHC,45.99,55.188,Handmade Home Décor,44,4.9,FALSE,100
Birthday Gifts for Women Sunflower Gifts Sunshine Gifts Baskets for Women Gifts for Friends Female Self Care Package Thinking of You Gift Box for Her Sister Boss Lady Inspirational Get Well Soon Gifts,https://m.media-amazon.com/images/I/81o4Dn-USqL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C1FBRPJD,35.99,39.99,Handmade Home Décor,59,4.5,FALSE,50
"Handmade in Canada - Wooden Custom Baby Name Signs for Nursery for Boys & Girls - Choose Size, Font, Color - Baby Room Wall Decor - Newborn Essentials Gift - Wood Letters - Personalized Nursery Decor",https://m.media-amazon.com/images/I/71KtTAYlYfL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CD2WHVYG,24.97,29.964,Handmade Home Décor,7,4.6,FALSE,50
"USB Wireless Barcode Scanner,Alacrity Handheld Laser Barcode Reader (2.4GHz Wireless & USB2.0 Wired) with Receiver Storage of up to 10000 Code",https://m.media-amazon.com/images/I/6163PtRWfPL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0823QCK4V,30.99,37.188,Office Products,57,4,FALSE,93
"Barcode Scanner,Symcode USB 1D Laser Wired Barcode Reader",https://m.media-amazon.com/images/I/61SEpnDHN1L._AC_UL320_.jpg,https://www.amazon.ca/dp/B06XS8658T,28.99,34.788,Office Products,33,3.7,FALSE,40
HP Printer Paper 8.5x11 Copy&Print 20 lb 1 Ream 500 Sheets 92 Bright Made in USA FSC Certified Copy Paper HP Compatible 200060R,https://m.media-amazon.com/images/I/711pl0ZM3HL._AC_UL320_.jpg,https://www.amazon.ca/dp/B001AFL8GY,9.98,11.976,Office Products,39514,4.7,FALSE,9000
"AmazonBasics Multipurpose Copy Printer Paper - White, 8.5 x 11 Inches, 1 Ream (500 Sheets)",https://m.media-amazon.com/images/I/71mwf6-21xL._AC_UL320_.jpg,https://www.amazon.ca/dp/B01FV0F8H8,11.06,13.272,Office Products,144550,4.7,TRUE,500
"Scotch Tape Gift Wrap Tape, 19mm Wide x 10.1m, 3 Rolls in Dispensers",https://m.media-amazon.com/images/I/71ciffo7SGL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00ENFQFA2,6.96,8.352,Office Products,4058,4.7,TRUE,40
"La Tortilla Factory 6.5"" High Protein & Fibre Whole Wheat Tortillas, 3g Net Carb, 10 Non-GMO Tortillas, 360gm",https://m.media-amazon.com/images/I/81sr7+XnBkL._AC_UL320_.jpg,https://www.amazon.ca/dp/B002QM9CTA,5.18,6.216,International Food Market,2259,4.3,FALSE,700
"ELAN Organic Goji Berries, Non-GMO, Vegan, Gluten-Free, 140 Gram",https://m.media-amazon.com/images/I/81XaOY99nDS._AC_UL320_.jpg,https://www.amazon.ca/dp/B00WM6BQU8,7.27,8.724,International Food Market,320,4.2,FALSE,800
"Club House, Quality Natural Herbs and Spices, Taco Seasoning, 735g",https://m.media-amazon.com/images/I/71SMPOrT1ML._AC_UL320_.jpg,https://www.amazon.ca/dp/B00HEF9G5O,15.29,18.348,International Food Market,2438,4.8,FALSE,800
"THAI KITCHEN Thai Red Curry Paste, 112 Gram",https://m.media-amazon.com/images/I/81L-JfyJZSL._AC_UL320_.jpg,https://www.amazon.ca/dp/B007QR5EPQ,5.49,6.588,International Food Market,1562,4.4,TRUE,600
"Italpasta Spaghettini, 450gm",https://m.media-amazon.com/images/I/815nRVTO4-L._AC_UL320_.jpg,https://www.amazon.ca/dp/B00J0IHN9O,2.22,2.664,International Food Market,852,4.6,FALSE,600
Valve Lockout Device Adjust Security Gate Valve Lock for 25‑165mm Diameter Valve Handles Locks Set Safe Electrical Occupational Health Safety Products,https://m.media-amazon.com/images/I/61UhIoz3pyL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CCCWJRYC,14.78,17.736,Occupational Health  Safety Products,0,0,FALSE,4
Laser Glasses for Laser Hair Removal Treatment and Laser Cosmetology Operator Eye Protection Safety Glasses Occupational Health & Safety Products,https://m.media-amazon.com/images/I/41Z2O0053iL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B5WHFKH4,7.85,9.42,Occupational Health  Safety Products,4,3.6,FALSE,64
"Loop Quiet Ear Plugs for Noise Reduction – Super Soft, Reusable Hearing Protection in Flexible Silicone for Sleep, Noise Sensitivity - 8 Ear Tips in XS/S/M/L – 26dB & NRR 14 Noise Cancelling – Black",https://m.media-amazon.com/images/I/51amkA49ewL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08MFDT65P,34.95,41.94,Occupational Health  Safety Products,65742,4.1,TRUE,40
"Pioneer V6310140-O/S “Caution” Safety Barricade Tape, Indoor/Outdoor Black on Yellow Background, 3 Inches X 200 Feet",https://m.media-amazon.com/images/I/61gtlD1WEzL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0757SCJQH,3.64,4.368,Occupational Health  Safety Products,651,4.6,TRUE,100
"DIBBATU Fire Blanket Emergency for Home and Kitchen, Fire Retardant Blankets for House, Fire Blankets Emergency for People Suppression Flame Fireproof Blanket Welding Blanket for Fireplace, Grill, Car",https://m.media-amazon.com/images/I/810ExaquAVL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07MXDMRNC,36.99,39.99,Occupational Health  Safety Products,1976,4.7,TRUE,100
"peepeego Upgrade Non-Slip Dog Pads Extra Large 72"" x 72"", Washable Puppy Pads with Fast Absorbent, Reusable, Waterproof for Training, Travel, Whelping, Housebreaking, Incontinence, for Playpen, Crate",https://m.media-amazon.com/images/I/61uFUdRSumL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07R7JZKZY,45.66,54.792,Pet Supplies,8377,4.6,TRUE,300
Sure Petcare - SureFeed Microchip Pet Feeder - The Automatic Pet Feeder That Makes Meal Times Stress Free - Helps prevent food stealing - Great for Prescription and Weight Management Diets,https://m.media-amazon.com/images/I/61j3BDpQH4L._AC_UL320_.jpg,https://www.amazon.ca/dp/B00O0UIPTY,236.5,283.8,Pet Supplies,10227,4.4,FALSE,200
"Pet N Pet Dog Poop Bags 1080 Counts, Green Dog Bags Poop Bag, USDA Certified 38% Biobased Doggy Poop Bags Dog Bag, Durable Dog Waste Bags Dog Poop Bag, Dog Poo Bags, Pet Poop Bags Dogs Poops Bag",https://m.media-amazon.com/images/I/81deavxFeDL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0192NCGKM,27.99,39.99,Pet Supplies,37849,4.7,FALSE,100
"Purina Pro Plan Veterinary Supplements Dog Supplement, FortiFlora Powdered Canine Probiotic - 30 x 1 g Sachets (1 Pack), Brown",https://m.media-amazon.com/images/I/81BUW75iVlL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09BDDNCFH,33.99,42.99,Pet Supplies,2809,4.7,TRUE,1000
"Arm & Hammer Clump & Seal Slide Clay Cat Litter, 12.7kg, Odour Control, Dust Free, Clumping Litter",https://m.media-amazon.com/images/I/81nHEIDKotL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0764DZF2H,27.97,33.564,Pet Supplies,7099,4.5,TRUE,1000
"Kimmama Shoes Wash Bags,Sneaker Mesh Washing Bag,Shoe Cleaning Laundry Bag,125 Honeycomb Fabric,Gray Zipper,Large Size,7 x 15 inch,Pack of 2 for Gym Shoes,Sneaker,Yeezt Boost,Slipper",https://m.media-amazon.com/images/I/71AQI0uDuvL._AC_UY218_.jpg,https://www.amazon.ca/dp/B082ZHTC8N,18.99,24.99,Home Storage  Organization,17126,4.5,FALSE,300
"novelinks Transparent 4"" x 6"" Photo Cases and Clear Craft Keeper with Handle - 16 Inner Cases Plastic Storage Container Box (Multi-Colored)",https://m.media-amazon.com/images/I/61JE3pQ8aCS._AC_UY218_.jpg,https://www.amazon.ca/dp/B07C8C2FXX,29.99,39.99,Home Storage  Organization,24658,4.6,FALSE,200
"Ziploc Large Food Storage Freezer Bags, Grip 'n Seal Technology for Easier Grip, Open and Close, 60 Count",https://m.media-amazon.com/images/I/81CIEJk0nGL._AC_UY218_.jpg,https://www.amazon.ca/dp/B07RG12TLZ,10.39,12.468,Home Storage  Organization,2954,4.8,TRUE,700
Utopia Home Pack of 50 Premium Non Slip Velvet Hangers 360 Degree rotatable Hook Durable & Slim Coat Hangers - Pant Hangers - Black,https://m.media-amazon.com/images/I/81nZ-vhAB9L._AC_UY218_.jpg,https://www.amazon.ca/dp/B01G3WS3PW,31.99,41.99,Home Storage  Organization,44014,4.6,TRUE,150
"Vtopmart 25 PCS Plastic Clear Drawer Organizer, Acrylic Desk Drawer organizers, Organization and Storage for Makeup, Bathroom, Office, Cabinet, kitchen, Bedroom",https://m.media-amazon.com/images/I/81yj+PUYVxL._AC_UY218_.jpg,https://www.amazon.ca/dp/B08KXKVT4K,25.99,31.188,Home Storage  Organization,21496,4.6,TRUE,6000
"MZXcuin Pillowcase Protectors, [2 Pieces] Bedding Pillowcase, Zippered Pillow Covers(White, King 20"" x 36"")",https://m.media-amazon.com/images/I/61x8MgAd3YL._AC_UY218_.jpg,https://www.amazon.ca/dp/B07D3565W5,20.98,25.176,Bedding,1182,4.6,FALSE,51
"Queen Size Pillow Cases Set of 2 - Soft, Premium Quality Pillowcase Covers - Machine Washable Protectors - 20x40, 20x36 & 20x48 Pillows for Sleeping 2 Piece -Queen Size Black Pillow Cover Bedding",https://m.media-amazon.com/images/I/81W366n2yzL._AC_UY218_.jpg,https://www.amazon.ca/dp/B07BH6FLMN,19.99,29.99,Bedding,27285,4.5,FALSE,0
"Opposy Bed Pillows for Sleeping-2 Pack Queen Size Set of 2 Cooling Pillow for Side Back and Stomach Sleepers, Down Alternative Filling Luxury Soft Quality with Premium Plush",https://m.media-amazon.com/images/I/51ITjTNmVwL._AC_UY218_.jpg,https://www.amazon.ca/dp/B0BKLSRZGL,29.99,35.988,Bedding,3262,4.4,FALSE,2000
"Cervical Pillow for Neck Pain Relief, Neck Pillow for Sleeping Neck Pain, Orthopedic Sleeping Pillow for Neck and Shoulder Pain, Ergonomic Contour Memory Foam Neck Support Pillow for Side Back Sleeper",https://m.media-amazon.com/images/I/71uNY4giN2L._AC_UY218_.jpg,https://www.amazon.ca/dp/B08FJ9737F,47.17,65.99,Bedding,3551,4.3,FALSE,100
"Bedsure White Duvet Cover Queen Size - Soft Prewashed Queen Duvet Cover Set, 3 Pieces, 1 Duvet Cover 90x90 Inches with Zipper Closure and 2 Pillow Shams, Comforter Not Included",https://m.media-amazon.com/images/I/81QF0RHosBL._AC_UY218_.jpg,https://www.amazon.ca/dp/B07RTVS275,30.39,52.99,Bedding,29487,4.5,TRUE,100
"Redragon H350 RGB Wired Gaming Headset, Dynamic RGB Backlight - Stereo Surround-Sound - 50MM Drivers - Detachable Microphone, Over-Ear Headphones Works for PC/PS4/XBOX One/NS",https://m.media-amazon.com/images/I/71b+GNVoGvL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08K7JN5V4,42.99,51.588,Game Hardware,546,4.3,FALSE,59
"3D Joystick for PS5, 5Pcs Replacement Joystick 3D Joystick Professional Game Controller Analog Stick Module for PS5 Game Controller PC Game Hardware",https://m.media-amazon.com/images/I/71JF4Jt8k7L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C6YHR4T7,12.49,14.988,Game Hardware,0,0,FALSE,18
"5Pcs Replacement 3D Joystick, Game Controller Analog Stick Replacement Joystick for PS5, Game Controller Analog Stick Module for PS5 for PS5 Game Controller PC Game Hardware",https://m.media-amazon.com/images/I/71zap2+yZoL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C7BDVN6X,9.88,11.856,Game Hardware,0,0,FALSE,45
"Wired Gaming Keyboard Mouse Combo,Keyboard and Mouse Set MultiModel Computers Luminous Wired 4D Game Hardware Combo for PC Gamers",https://m.media-amazon.com/images/I/71PPvGF5KdL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CFWG9GMZ,26.81,32.172,Game Hardware,0,0,FALSE,0
"Joystick Pusher Control Valve, 4pcs Joystick Pusher Control Valve Excavator Handle Joystick Valve, Video Game Joysticks and Hardware Platform:Pc",https://m.media-amazon.com/images/I/61-H39aBRHL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CK2NRQN2,19.43,23.316,Game Hardware,0,0,FALSE,47
"KAIWEETS Inrush Clamp Meter 1000A True RMS AC/DC Current Amp Meter, VFD, LOZ Mode, 6000 Counts, Measures Current Voltage Temperature Capacitance Resistance Diodes Continuity Duty-Cycle (HT208D)",https://m.media-amazon.com/images/I/91R9erZ0CNL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08CX6VHWV,86.99,95.99,Automotive Tools  Equipment,1360,4.5,FALSE,90
Clearshield Curing Light For Windshield Repairs - Resin Curing Light With Suction Cup Mount - Portable Windshield Chip Repair Tool With Stand For Glass Repair - Durable Automotive Tool To Cure Resin,https://m.media-amazon.com/images/I/414hL+EyV0L._AC_UL320_.jpg,https://www.amazon.ca/dp/B081HCJ2WD,46.79,56.148,Automotive Tools  Equipment,15,3.6,FALSE,56
BTMETER BT-770M Auto Manual Ranging Optional True RMS Multimeter Tester Digital Avometer Voltmeter for AC DC Amp Ohm Volt Capacitance Voltage Current with Thermocouple for Automotive Electric Meter,https://m.media-amazon.com/images/I/71wLobL+Z+L._AC_UL320_.jpg,https://www.amazon.ca/dp/B07SDBPJQ7,45.99,55.188,Automotive Tools  Equipment,288,4,FALSE,42
"3-IN-ONE 10038 Multi-Purpose Oil, 8 oz. (Pack of 1)",https://m.media-amazon.com/images/I/71DzdYr2xDL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00065VGWK,13.6,16.32,Automotive Tools  Equipment,11786,4.6,TRUE,400
"Battery Powered Fuel Transfer Pump/Portable Automatic Siphon Gas Pump for Gasoline Diesel Fuel Fluid Liquid with Auto-stop Flexible Long Hose and 3 Adaptors Fit Most Gas Cans (Outtake Hose 51"")",https://m.media-amazon.com/images/I/71t4KxWth4L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BDS9R9WV,71.99,79.99,Automotive Tools  Equipment,214,4.3,FALSE,200
"ZEVO, Blue",https://m.media-amazon.com/images/I/71Y8JXRhf4L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B34BPQVY,48.45,51.99,"Patio, Lawn  Garden",9902,4.3,FALSE,200
"Patio Umbrella Cover, Estefanlo Waterproof Parasol Cover Cantilever Outdoor Offset Market Umbrellas Cover 210D with Zipper & Rod for 9-11ft Outdoor Umbrella",https://m.media-amazon.com/images/I/31IxLlKwBsL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08D6GHV42,17.49,20.988,"Patio, Lawn  Garden",330,4.4,FALSE,200
"Humane Mouse Trap,Reusable Live Mice Trap for Indoor Outdoor Use,Kids/Pets Safe",https://m.media-amazon.com/images/I/617zooxypaL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09SP6CMYF,15.99,19.188,"Patio, Lawn  Garden",256,4.2,FALSE,200
PEAKTOW PTR0113 Generator Extension Cord 30Amp 125/250V 25ft 4 Prong 10 Gauge NEMA L14-30 7500 Watts with Cord Organizer ETL/cETL Listed,https://m.media-amazon.com/images/I/71Y4PJa65tL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08VGTDPDL,79.99,95.988,"Patio, Lawn  Garden",189,4.8,TRUE,0
Hydroclay Premium Hydroponics Clay Pellets Substrate 10 litres,https://m.media-amazon.com/images/I/71pLvCY8PgL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07JDBVT7T,35.42,42.504,"Patio, Lawn  Garden",1029,4.4,FALSE,400
"Tinnkee 2 Pack Cold Brew Coffee Bag, Food Grade Nylon Ultra Fine Mesh, 8.6x5 Inch Reusable Cold Brew Coffee Filter with Seamless Bottom",https://m.media-amazon.com/images/I/515fK4VnG5L._AC_UY218_.jpg,https://www.amazon.ca/dp/B07Y86VD6B,9.98,12.98,"Coffee, Tea  Espresso",26,4.4,FALSE,66
Flagship Coffee Pod Holder Storage Drawer for Nespresso Vertuo Capsule Holder Organizer Drawer Tray with Mesh Shelves for Nespresso Vertuo Holder Black Metal (40 Pod VertuoLine),https://m.media-amazon.com/images/I/7176bR3ON6L._AC_UY218_.jpg,https://www.amazon.ca/dp/B07MVW5D26,36.99,39.99,"Coffee, Tea  Espresso",2764,4.5,FALSE,100
FORDWALT Mellif Coffee Maker for Dewalt 20V Max Battery (Battery Not Included),https://m.media-amazon.com/images/I/61XmjH+URGL._AC_UY218_.jpg,https://www.amazon.ca/dp/B0C5SLFN7N,108.94,130.728,"Coffee, Tea  Espresso",35,2.7,FALSE,91
"Reusable 1-4 Cup Coffee Filter Basket- Style Permanent Metal Mesh Tool Bpa Free Black+ Gold 62mm/ 2. 44"""" Nice and Clever",https://m.media-amazon.com/images/I/41aAHiwNczL._AC_UY218_.jpg,https://www.amazon.ca/dp/B0CK224912,4.73,5.676,"Coffee, Tea  Espresso",0,0,FALSE,36
"53.5mm Espresso Puck Screen, Reusable Coffee Filter for Espresso Portafilter Filter Basket 54mm, 1.7mm Thickness 150μm",https://m.media-amazon.com/images/I/91R0dIZJVSL._AC_UY218_.jpg,https://www.amazon.ca/dp/B0C27WHMQ2,12.99,15.588,"Coffee, Tea  Espresso",0,0,FALSE,2
"Countertop Revolving Spice Rack, 20-Jars Stainless Steel Spice Rack Organizer, Square Carousel Spice Rack Tower, Seasoning Storage Organization for Kitchen Home Dried Herbs",https://m.media-amazon.com/images/I/41fkaKB7f7S._AC_UY218_.jpg,https://www.amazon.ca/dp/B092RVKC9S,42.89,51.468,Kitchen Storage  Organization,554,4.5,FALSE,0
Viewtainer Slit-Top Starter Set (Primary),https://m.media-amazon.com/images/I/71V5oOf0pEL._AC_UY218_.jpg,https://www.amazon.ca/dp/B07994JWPW,37.49,44.988,Kitchen Storage  Organization,201,4.5,FALSE,4
"MR.SIGA 4 Pack Airtight Food Storage Container Set, BPA Free Kitchen Pantry Organization Canisters, One-Handed Airtight Cereal Flour Spaghetti Storage Containers, 2.1L / 72oz, Gray",https://m.media-amazon.com/images/I/81tzEeq09gL._AC_UY218_.jpg,https://www.amazon.ca/dp/B09KHFB91S,59.98,71.976,Kitchen Storage  Organization,112,4.4,FALSE,50
"MysSpie Acrylic Spice Rack Organizer for Cabinet, Tiered Spice Holder Shelf, Counter Storage Organizer for Kitchen Pantry Organization and Storage (3 Tier)",https://m.media-amazon.com/images/I/71xvyqgjzvL._AC_UY218_.jpg,https://www.amazon.ca/dp/B0CFH5XJ77,36.99,44.388,Kitchen Storage  Organization,8,4.6,FALSE,4
"MR.SIGA 4 Pack Airtight Food Storage Container Set, BPA Free Kitchen Pantry Organization Canisters with One-Handed Leak Proof Lids, 1L / 33.8oz, Medium, White",https://m.media-amazon.com/images/I/71WhsLTl2rL._AC_UY218_.jpg,https://www.amazon.ca/dp/B09KHFR6MY,46.99,56.388,Kitchen Storage  Organization,706,4.4,FALSE,48
